Country Name,Country Code,Series Name,Series Code,2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Indonesia,IDN,Poverty gap at $3.00 a day (2021 PPP) (%),SI.POV.GAPS,8.3,7.3,5.6,5.8,5.3,4.6,3.7,3,2.5,2,1.7
Indonesia,IDN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.614,5.153,4.468,4.336,4.049,4.514,4.301,3.783,4.387,3.59,4.255
"Iran, Islamic Rep.",IRN,GDP per capita (current US$),NY.GDP.PCAP.CD,6291.194437,8025.687434,8114.080998,6222.741948,5672.063729,4952.733555,5477.037124,5753.115447,4631.78709,3831.278948,2988.781224
"Iran, Islamic Rep.",IRN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.709180117,3.484970093,2.938999891,2.852790117,2.61668992,2.629110098,3.173969984,3.459569931,3.619790077,3.240050077,3.204950094
"Iran, Islamic Rep.",IRN,"School enrollment, primary (% gross)",SE.PRM.ENRR,98.40857697,99.04943848,99.12879181,111.4211502,103.5001602,104.1154099,105.821022,105.3697662,..,105.4518433,104.68013
"Iran, Islamic Rep.",IRN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,79.02646637,81.29447937,82.70593262,81.58455658,82.58693695,82.73052216,83.32756805,82.75643921,..,..,85.19139862
"Iran, Islamic Rep.",IRN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,42.54822159,48.05960846,53.90024948,56.46326828,64.49990845,70.68585205,67.91123199,66.35144806,60.86114883,58.11695099,55.63666916
"Iran, Islamic Rep.",IRN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,83.66434919,83.51999664,83.62999725,84.62999725,84.70999908,85.28324947,85.54000092,85.94672596,86.86874687,87.37870319,87.90278742
"Iran, Islamic Rep.",IRN,Poverty gap at $3.00 a day (2021 PPP) (%),SI.POV.GAPS,..,0.5,0.3,0.4,0.7,0.6,0.6,0.5,0.7,0.9,1
"Iran, Islamic Rep.",IRN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,13.679,12.491,12.275,10.595,10.68,11.166,12.618,12.232,12.195,10.74,9.687
Iraq,IRQ,GDP per capita (current US$),NY.GDP.PCAP.CD,4461.751962,5775.542291,6477.596185,6650.352822,6249.39227,4440.141893,4334.420964,4759.284644,5646.689321,5671.856863,4295.189451
Iraq,IRQ,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..
Iraq,IRQ,"School enrollment, primary (% gross)",SE.PRM.ENRR,..,..,..,..,..,..,..,..,..,..,..
Iraq,IRQ,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,..,..,..,..,..,..,..,..,..
Iraq,IRQ,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..,..,..,..,..,..,..,..,..,..,..
Iraq,IRQ,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,77.19999695,..,82.19999695,..,83.30000305,85.59999847,..,..,..
Iraq,IRQ,Poverty gap at $3.00 a day (2021 PPP) (%),SI.POV.GAPS,..,..,0.1,..,..,..,..,..,..,..,..
Iraq,IRQ,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,8.267,8.191,7.965,9.205,10.59,10.842,10.82,13.02,13.49,14.109,15.778
Ireland,IRL,GDP per capita (current US$),NY.GDP.PCAP.CD,48679.40268,52692.78131,49411.73875,52619.21237,57278.25909,64311.82347,64192.94181,72198.1077,80738.96288,81810.19265,86622.50673
Ireland,IRL,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,6.048369884,5.771999836,5.707779884,5.231770039,4.735549927,3.624380112,3.658829927,3.377379894,3.30347991,3.22984004,3.1916399
Ireland,IRL,"School enrollment, primary (% gross)",SE.PRM.ENRR,103.2354889,103.3786774,102.1183395,101.9583435,101.5422363,101.184639,101.3414917,100.8527832,101.0328827,100.9808578,101.3688126
Ireland,IRL,"School enrollment, secondary (% gross)",SE.SEC.ENRR,118.0969086,115.8337326,117.7521896,..,116.7390976,116.9898682,117.028717,125.3071213,154.9082947,138.091217,135.2246704
Ireland,IRL,"School enrollment, tertiary (% gross)",SE.TER.ENRR,63.12643814,67.79859161,68.19725037,71.69954681,73.81323242,77.23214722,77.55713654,77.78061676,77.28288269,75.17993927,74.68031311
Ireland,IRL,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..
Ireland,IRL,Poverty gap at $3.00 a day (2021 PPP) (%),SI.POV.GAPS,0.4,0.4,0.2,0.5,0.3,0.3,0.1,0.2,0,0,0.1
Ireland,IRL,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,14.534,15.354,15.451,13.735,11.858,9.908,8.374,6.713,5.741,4.95,5.623
Isle of Man,IMN,GDP per capita (current US$),NY.GDP.PCAP.CD,70587.31403,77808.85796,79329.20343,83207.65884,91885.45287,84753.51874,82025.94545,83481.30385,89393.82442,87127.5518,79513.53303
Isle of Man,IMN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..
Isle of Man,IMN,"School enrollment, primary (% gross)",SE.PRM.ENRR,..,..,..,..,..,..,..,..,..,..,..
Isle of Man,IMN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,..,..,..,..,..,..,..,..,..
Isle of Man,IMN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..,..,..,..,..,..,..,..,..,..,..
Isle of Man,IMN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..
Isle of Man,IMN,Poverty gap at $3.00 a day (2021 PPP) (%),SI.POV.GAPS,..,..,..,..,..,..,..,..,..,..,..
Isle of Man,IMN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..
Israel,ISR,GDP per capita (current US$),NY.GDP.PCAP.CD,31439.0887,34522.5216,33321.43009,37034.31611,38343.30466,36213.10415,37671.53891,41138.47096,42362.66528,44250.63136,44575.5719
Israel,ISR,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,5.421430111,5.443270206,5.575419903,5.78606987,5.709070206,5.810910225,5.82047987,6.024849892,6.087769985,6.084090233,6.503039837
